MLS,Property,Status,Type,City,Sold Price,Sold Date,List Price,List Date,Bed,Bath,Kitchen,Tax,year,Floor,Lot,Levels,Parking,Photos,Address,GPS,URL,Agency,Description,Feature,Influence,Amenities
R2723966,311 - 6263 RIVER ROAD,Active,Apartment,Delta,not sold,not sold,"$889,000",-,2,2,1,"$3,062 in 2021",2001,"1,587",,-,Garage; Double,30,"6263 River Rd #311, Delta, BC V4K 5E3, Canada","49.12947, -123.04864",https://www.bccondosandhomes.com/listing/r2723966-311-6263-river-road,RE/MAX Real Estate Services,"The Riverhouse! Spectacular penthouse personifies riverfront living at it's best overlooking the river, marina and breath taking mountain views! This stunning unit offers rancher style living with 10' & 20' ceilings and a spacious loft ideal for an office, crafts and more. Amazing features include a fabulous floor plan with a beautiful master w/ water view and a fireplace that also sides onto the living room which enjoys 20' ceilings and nice water views as well. The property also includes 2 underground parking spots and an ideal location perfect to moor a boat.",ClthWsh/Dryr/Frdg/Stve/DW Vaulted Ceiling,Golf Course Nearby Marina Nearby Private Setting Recreation Nearby Waterfront Property, Elevator In Suite Laundry Restaurant
R2722410,11229 232 STREET,Active,Townhouse,Maple Ridge,not sold,not sold,"$679,000",-,3,3,1,"$3,492 in 2020",1995,"1,251",,-,"Add. Parking Avail.,Garage; Single",38,"11229 232 St #46, Maple Ridge, BC V2X 2N4, Canada","49.20586, -122.57996",https://www.bccondosandhomes.com/listing/r2722410-46-11229-232-street,Century 21 Coastal Realty Ltd.,"Desirable, Quiet, and Family Friendly - Renovated 3 decent-sized bedrooms, 2.5 baths with gas fireplace, and a very large crawl space unit with sunny west-facing unit fenced yard off the kitchen. Unique multi-level split floorplans offer lots of space for the storage or kid's play area. Easy access to Lougheed Hwy, Shopping Mall, Elementary School, and High School. Vacant Unit. Easy to view. Completion could be possible anytime. ",Dishwasher,-,-
R2717700,8580 LIGHTHOUSE WAY,Active,Townhouse,Vancouver,not sold,not sold,"$1,248,800",-,3,3,1,"$2,388 in 2022",1995,"1,506",,-,Garage; Underground,40,"8580 Lighthouse Way #5, Vancouver, BC V5S 4T6, Canada","49.20577, -123.04891",https://www.bccondosandhomes.com/listing/r2717700-5-8580-lighthouse-way,Macdonald Realty,"This is a beautiful, one of a kind riverfront view home that is a delight to return to after a full day at work. Let the worries of the day flow away. An A Plan which are the biggest plans 3 bedrooms 2.5 bathrooms. The top floor is a fabulous primary bedroom+ a deck to sit & watch the river boats, 2 more bedrooms & a bath for the kids/guests one floor down. The living, dining, & kitchen are on the main there is a fireplace too. 2 parking spots & storage at your basement door. Up to 2 dogs/2 cats are ok. It is so central, an easy commute to the airport, downtown, or suburbs, great shopping & parks. Walk to grocery, Romers, coffee, or use the bike trails. Don't miss this unique opportunity to live on the Fraser river. Viewings preferred on Saturday by appointment. Please wear a mask thx!",-,Central Location Waterfront Property,-
R2723999,207 - 20219 54A AVENUE,Active,Apartment,Langley,not sold,not sold,"$434,900",-,1,1,1,"$1,197 in 2022",2012,618,,-,Garage; Underground,36,"20219 54a Ave #207, Langley, BC V3A 0C7, Canada","49.10173, -122.66249",https://www.bccondosandhomes.com/listing/r2723999-207-20219-54a-avenue,Stonehaus Realty Corp.,"""Suede"" - Hi-style, contemporary, spacious,1 bedroom Condo. Unit offers 9 ft. ceilings, open floor concept and deceptively large living space. Kitchen features black granite countertop w/oversized sink, designer faucet and Samsung s/s appliances package. Large Balcony overlooks courtyard on quiet side of the building. Vibrant neighborhood that combines small town charm with big city conveniences. Quick access to Langley City, Willowbrook shopping, Kwantlen, TWU and Parks! Includes 1 parking stall & locker. Pet & rental friendly. This won't last long!",ClthWsh/Dryr/Frdg/Stve/DW,Central Location, In Suite Laundry Storage
R2723989,25403 72 AVENUE,Active,House,Langley,not sold,not sold,"$2,298,000",-,4,3,1,"$4,033 in 2022",1984,"2,836",196455 SqFt.,-,Garage; Double,40,"25403 72 Ave, Langley, BC V4W 1H7, Canada","49.13267, -122.51897",https://www.bccondosandhomes.com/listing/r2723989-25403-72-avenue,RE/MAX Treeland Realty,"Gorgeous park-like paradise at the end of a country lane. Charming Cape Cod features chef-inspired solid maple kitchen w/granite counter, Fisher-Paykel fridge, Wolfe gas range & new ceramic tile floor. Cozy-up with back-to-back brick fireplaces (gas/wood), big windows for natural light & French doors leading to 100% private oasis. Bright primary bedroom w/walk-in closet & ensuite plus 2 add’l bedrooms, quiet office, huge man-cave w/vaulted ceiling, home-gym & garage fit for a car buff. Cedar shake roof, new generator, sprinkler system, close to Hwy 1 & Thunderbird, new floors, outdoor shower; too much to list. Watch eagles swoop along the ravine from the comfort of your sunken hot tub, then stroll down to the creek before hosting a BBQ (nat gas hookup). A must-see, idyllic family retreat!",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Private Setting Private Yard Recreation Nearby Shopping Nearby, Garden In Suite Laundry
R2723926,3527 BASSANO TERRACE,Active,House,Abbotsford,not sold,not sold,"$1,299,000",-,5,4,2,"$5,547 in 2021",2002,"3,327",8095 SqFt.,-,Garage; Triple,40,"3527 Bassano Terrace, Abbotsford, BC V3G 2Y2, Canada","49.06545, -122.23894",https://www.bccondosandhomes.com/listing/r2723926-3527-bassano-terrace,Homelife Benchmark Realty Corp. (White Rock),"You have been looking in East Abby for a while and haven’t found your home….Thats because this one is THE place. Welcome to 3527 Bassano Terrace located in the desirable Highlands development in East Abby. A unique find on this street, this home features 5 bedrooms and 4 bathrooms. The primary suite is located on the main floor with 3 very large rooms upstairs, a walk out basement which is suite ready and a 3 car-garage with electric vehicle charging capability. Finishings in hardwood flooring throughout, central air conditioning, loads of natural light, a private south facing backyard. Not to mention the most spectacular views of the mountains, Mission and the Matsqui prairie. This one is worth a visit. Come See Come Buy!",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Microwave Vacuum - Built In,Central Location Private Setting Private Yard Recreation Nearby,-
R2714463,38817 BUCKLEY AVENUE,Active,House,Squamish,not sold,not sold,"$1,249,000",-,3,2,1,"$2,625 in 2021",1947,"1,249",8475 SqFt.,-,Open,25,"38817 Buckley Ave, Squamish, BC V8B 0C9, Canada","49.71232, -123.15709",https://www.bccondosandhomes.com/listing/r2714463-38817-buckley-avenue,Macdonald Realty,Lovely updated rancher on the Bailey slough with absolutely amazing views in all directions. Wonderful private yard backing onto the wildlife of otters and ducks and all variety of birds. 3 generous bedrooms and 2 full baths just waiting for your decorating touches. Wonderful living room with cozy gas fireplace and lots of natural light. Very large kitchen with Jenn-air gas grill cooktop and stainless appliances. 3 large sheds for all your storage needs. Zoned multi family for future development. Great home or investment for future development. Walk to all the schools! All kinds of character in this unique layout. Call your favorite Realtor to book a private showing.,Clothes Dryer Clothes Washer Dishwasher Drapes/Window Coverings Refrigerator Storage Shed Stove,Golf Course Nearby Greenbelt Private Yard Recreation Nearby Ski Hill Nearby Waterfront Property, Storage Workshop Detached
R2724047,1501 - 2221 30TH AVENUE,Active,Apartment,Vancouver,not sold,not sold,"$899,000",-,2,2,1,"$2,187 in 2022",2018,849,,-,Garage; Underground,0,"2221 E 30th Ave #1501, Vancouver, BC V5N 3A7, Canada","49.2421, -123.06133",https://www.bccondosandhomes.com/listing/r2724047-1501-2221-e-30th-avenue,Royal Pacific Realty (Kingsway) Ltd.,"Panoramic views of Northshore mountains and city landscape! 2-bedroom plus den upper unit with high end finishing by world renowned developer Westbank. Centrally located on Kingsway and Victoria area, with an easy commute to Downtown, Metrotown and Richmond. Only an elevator ride away from T&T Supermarket, banks, restaurants and many other retailers. This unit is equipped with central heating and A/C for year-round comfort. Deluxe stainless steel kitchen appliances including Miele gas stove and oven. as well as Blomberg dishwasher, laundry, and fridge. Building has S stars amenities including heated outdoor pool, hot tub, BBQ area, gym, theatre room, meeting room and billiards table. Pets friendly and rentals allowed. 1 parking stall included. Book your appointment today.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Microwave,Central Location Recreation Nearby Shopping Nearby, Air Cond./Central Elevator Pool; Outdoor Recreation Center Swirlpool/Hot Tub Concierge
R2724048,6233 BIRCH STREET,Active,Townhouse,Richmond,not sold,not sold,"$1,318,000",-,4,4,1,"$3,305 in 2021",2020,"1,681",,-,Garage; Double,0,"6233 Birch St, Richmond, BC V6Y 4H3, Canada","49.16893, -123.11627",https://www.bccondosandhomes.com/listing/r2724048-20-6233-birch-street,Sutton Group Seafair Realty,"Hamptons Gate, nice bright & quiet corner unit with ""rare"" side by side double garage, 4 nice sized bedrooms, shows in excellent condition! Large decks off kitchen & living rooms. Bonus downstairs has full bath and bedroom and enters to a private fenced yard. Newly renovated bathroom, brand new stove and fridge. this nice townhome close to theatres, grocery stores, Minoru Aquatic Center and the public library, Richmond Centre, catchment school MacNeill Secondary School and Anderson Elementary School. Close to Kwantlen University. Must See!!!",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Private Yard Shopping Nearby, Club House
R2720998,3623 RAE AVENUE,Active,Townhouse,Vancouver,not sold,not sold,"$835,000",-,2,2,-,,2022,822,,-,Garage Underbuilding,18,5 - 3623 Rae Avenue,,https://www.bccondosandhomes.com/listing/r2720998-5-3623-rae-avenue,Century 21 In Town Realty,"Rae Garden is a brand new 26 unit townhouse development which features secure underground parking, pre-wired alarm system, in suite laundry, HRV, EV charging, elevator, KitchenAid appliances & more. Conveniently located in the Joyce-Collingwood sky train area. Walking distance to transit, schools, parks, shopping, Metropolis at Metrotown, elementary & secondary schools. 2-5-10 warranty. Estimated Completion September 2022.",-,-, Elevator In Suite Laundry
R2723988,308 - 1514 MCCALLUM ROAD,Active,Apartment,Abbotsford,not sold,not sold,"$529,900",-,2,2,1,$912 in 2022,2022,838,,-,Garage; Underground,34,"1514 McCallum Rd #308, Abbotsford, BC V2S 8A3, Canada","49.02971, -122.29312",https://www.bccondosandhomes.com/listing/r2723988-308-1514-mccallum-road,Homelife Advantage Realty (Central Valley) Ltd.,"Welcome to Cinema District! Situated right beside the University of Fraser Valley, this 2 bed 2 bath unit brings together convenience with comfort. Centrallylocated off the McCallum exit of Highway 1 yet nestled in the quiet area of Poplar, this unit is a short walk away to shopping, recreation, tonnes ofrestaurants, and a short drive to downtown Abbotsford and the US border. Enjoy 2 generous sized bedrooms, master with ensuite, his and hers sinks andstand up shower, and the other bedrrom with cheater access to a full bathroom with tub, both bedrooms with walk in closets. Large patio which canaccomodate BBq/table/chairs, and insuite laundry with a ventless system.Strata fee $248.89. Tenanted, but can leave right away. Subject to Probate!",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Garage Door Opener Smoke Alarm Sprinkler - Fire Storage Shed,Central Location Recreation Nearby Shopping Nearby, Elevator In Suite Laundry
R2700097,7522 MINSTER DRIVE,Active,House,Delta,not sold,not sold,"$1,479,800",-,4,3,1,"$3,825 in 2021",1974,"2,295",6600 SqFt.,-,Garage; Double,40,"7522 Minster Dr E, Delta, BC V4C 4M5, Canada","49.13997, -122.91342",https://www.bccondosandhomes.com/listing/r2700097-7522-e-minster-drive,RE/MAX Performance Realty,"Royal York beauty with Chef Inspired Kitchen! Main floor open concept living with updated kitchen, high quality stainless steel appliances, over 1300 sqft on the main floor, 2.5 bathrooms with plenty of options for suite or home business in the basement. Double garage, extra wide driveway, landscaped yard with gazebo, covered sundeck and great street appeal. A short walk to Chalmers Elementary/Park, Burnsview Secondary School, Burns Bog, Delta Nature Reserve and quick access to bridges and commuter routes!",ClthWsh/Dryr/Frdg/Stve/DW Garage Door Opener,Central Location Golf Course Nearby Recreation Nearby Shopping Nearby,-
R2722910,8637 12TH AVENUE,Active,House,Burnaby,not sold,not sold,"$1,599,900",-,3,1,1,"$4,804 in 2022",1955,"1,931",9735 SqFt.,-,"Garage; Single,RV Parking Avail.",40,"8637 12th Ave, Burnaby, BC V3N 2M1, Canada","49.23158, -122.90969",https://www.bccondosandhomes.com/listing/r2722910-8637-12th-avenue,Macdonald Realty,"Lovely 3 bedroom, split level family home on huge 9735 sf level lot or 59ft X 165ft with lane access in the very desirable CREST neighborhood on quiet street. Home & gorgeous landscaped property sparkles w/pride of ownership w/long time owners. Enter into foyer w/spacious livingrm w/gas f/p, bright bay window & formal dining room w/sliders out to cement patio & private yard w/fish pond. Newer renovated kitchen w/eating area. Upstairs offers 3 bedrooms & 4pce bathroom. Basement has large recroom (could be 4th bedrm) & spacious laundry/utility room w/separate entrance. Newer 4 yr old roof. Bonus of a large garage & workshop at back lane. Steps to the Crest Shopping, all schools incl private schools, parks & transit. SEE VIDEO !",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Garage Door Opener,Central Location Private Setting Private Yard Recreation Nearby Shopping Nearby, Garden In Suite Laundry Storage
R2680965,1208 - 8188 FRASER STREET,Active,Apartment,Vancouver,not sold,not sold,"$599,000",-,1,1,1,,2022,477,,-,None,8,"8188 Fraser St #1208, Vancouver, BC V5X 0J8, Canada","49.21078, -123.09096",https://www.bccondosandhomes.com/listing/r2680965-1208-8188-fraser-street,Pacific Evergreen Realty Ltd.,"A Rare opportunity to purchase a brand new, MOVE 1N READY, home at FRASER COMMONS by Serracan! This 1 Bed 1 Bath South facing home with panoramic views Features expansive floor to ceiling windows for plenty of natural light, Air Conditioning, premium Bosch appliances with gas cooktop, frameless rain shower and beautiful wood laminate flooring throughout. Amenities located private open-air rooftop terrace on the 6th floor level, include rooftop terrace with garden and Multi-purpose room/kitchen for entertaining, fitness facility and 4,700 sqft daycare with play area. Street-front retail shops, cafes, restaurants, and public transit.",ClthWsh/Dryr/Frdg/Stve/DW Sprinkler - Fire,-,-
R2724044,12279 CRESTON STREET,Active,House,Maple Ridge,not sold,not sold,"$1,199,000",-,5,3,1,"$5,191 in 2021",1987,"2,353",7130 SqFt.,-,Garage; Double,39,"12279 Creston St, Maple Ridge, BC V2X 5G3, Canada","49.22572, -122.62781",https://www.bccondosandhomes.com/listing/r2724044-12279-creston-street,RE/MAX LIFESTYLES REALTY,"Your new home awaits! Lovely 5 bedroom basement entry home in a great neighbourhood. Main floor boast a ton of natural light. Living room features a gas fireplace and open formal dining. Large kitchen includes stainless steel appliances, desk area, separate eating area and easy access to the balcony, perfect for BBQing. Finish off the main with 3 large bedrooms, and an update master ensuite. Lower floor has the perfect space for the kids with huge Recreation room and 2 more bedrooms! Fully fenced back with covered and uncovered patio space. Tons of mature trees and greenery giving you some nice privacy. Close to schools, parks and only a quick drive to all Downtown Maple Ridge amenities.",ClthWsh/Dryr/Frdg/Stve/DW,Central Location,-
R2722044,20825 97 AVENUE,Active,House,Langley,not sold,not sold,"$1,498,000",-,5,4,1,"$4,723 in 2021",2000,"2,940",3724 SqFt.,-,Garage; Double,37,"20825 97 Ave, Langley, BC V1M 3Z1, Canada","49.17831, -122.64505",https://www.bccondosandhomes.com/listing/r2722044-20825-97-avenue,Royal LePage - Wolstencroft,"Welcome to Wyndstar located in desirable Walnut Grove! This gorgeous 5 bedroom plus den has been extensively renovated with high end custom finishing's and design! Its offers an open concept on the main floor perfect for entertaining. High end gourmet kitchen perfect for the chef in the family. Which leads out to your large private yard with gas fire pit, everything's been pre plumbed with concrete slab ready for a hot tub! Close to schools, recreation and shopping. Perfect for the commuter easy access to hwy 1 and golden ears bridge. Move in Ready! ",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Microwave Vacuum - Roughed In Wine Cooler,Private Yard Recreation Nearby Shopping Nearby,-
R2723945,5823 PROMONTORY ROAD,Active,House,Chilliwack,not sold,not sold,"$799,000",-,3,3,1,"$3,373 in 2022",1997,"2,749",10019 SqFt.,-,"Carport & Garage,Garage; Single",20,"5823 Promontory Rd, Chilliwack, BC V2R 4M4, Canada","49.10823, -121.93979",https://www.bccondosandhomes.com/listing/r2723945-5823-promontory-road,eXp Realty,"Amazing opportunity on one of the best neighbourhood in Chilliwack. Ideal location with mountain and valley views. only 3 mins from schools and shops such as shoppers, save on foods or Tim Horton on a beautiful quiet, traffic calmed, tree lined street. Renovate, or build your dream home on this 10, 018 sqft lot. A must-see! School Catchment: Vedder Elementary, Mount Slesse Middle School and GW Graham Secondary. Open House this Sat & Sunday, Sep 17 & 18, 2-4pm.",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Microwave Oven - Built In,Central Location Recreation Nearby Shopping Nearby, In Suite Laundry
R2700996,2034 32ND AVENUE,Active,Duplex,Vancouver,not sold,not sold,"$1,399,900",-,3,3,1,,2022,"1,130",,-,Other,6,"2034 E 32nd Ave, Vancouver, BC V5N 3B8, Canada","49.24126, -123.06431",https://www.bccondosandhomes.com/listing/r2700996-2034-e-32nd-avenue,Coldwell Banker Prestige Realty,"Half duplex front unit. Construction completion Fall 2022. Fantastic view of Northshore Mountains and the City. Half a block to transit, shopping and restaurants.",Clothes Washer/Dryer Compactor - Garbage Dishwasher Disposal - Waste Heat Recov. Vent. Refrigerator Security System Stove,Central Location Recreation Nearby Shopping Nearby Treed, In Suite Laundry
R2700607,9351 TRUMAN ROAD,Active,House,Halfmoon Bay,not sold,not sold,"$949,000",-,3,2,1,"$2,874 in 2021",1991,"2,040",18295 SqFt.,-,"Carport; Single,Open,RV Parking Avail.",36,"9351 Truman Rd, Halfmoon Bay, BC V0N 1Y2, Canada","49.51138, -123.93501",https://www.bccondosandhomes.com/listing/r2700607-9351-truman-road,Royal LePage Sussex,"Looking for a unique property? This private retreat is warm and inviting, greeting you with ""Welcome Home"". Have your family and friends bring their cameras and kayaks. Lots of parking. Recreational or year round living. Easy maintenance. Close to Smuggler's Cove 250 acre Marine Park, and hiking trails. .42 Acres with Ocean View. 3 Bedrooms.",ClthWsh/Dryr/Frdg/Stve/DW,-,-
R2720247,211 - 7700 GILBERT ROAD,Active,Apartment,Richmond,not sold,not sold,"$639,800",-,2,2,1,"$1,573 in 2021",1991,"1,020",,-,"Garage; Double,Open",20,"7700 Gilbert Rd. #211, Richmond, BC V7C 3W2, Canada","49.1562, -123.14742",https://www.bccondosandhomes.com/listing/r2720247-211-7700-gilbert-road,Royal Pacific Tri-Cities Realty,"Great value for a 1020 sqft spacious 2-bedroom and 2 full baths condo, central location of Richmond, bus stop at front, Richmond Secondary catchment; side-by-side parking stalls, one locker. No unit above.",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Gated Complex Shopping Nearby, In Suite Laundry Storage
R2712832,402 - 3335 CYPRESS PLACE,Active,Apartment,West Vancouver,not sold,not sold,"$1,675,000",-,2,2,1,"$4,017 in 2021",2005,"1,634",,-,"Garage; Double,Visitor Parking",31,402 - 3335 Cypress Place,,https://www.bccondosandhomes.com/listing/r2712832-402-3335-cypress-place,Macdonald Realty,"Welcome to Stonecliff at Cypress Park Estate in West Vancouver. This is a very well laid out 2 bedroom, 2 bath & family. The home has been very well maintained by the owner and updates include: new dishwasher and paint throughout the unit. This unit features hardwood flooring, gourmet kitchen, gas fireplace, spa inspired master ensuite bathroom, A.C, and more. Enjoy beautiful ocean views while you are surrounded by a greenbelt of trees. Gated double car garage with storage space. Facilities include: Club House, exercise room, hot tub and guest suites. Pets allowed, no rentals allowed. ",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Garage Door Opener Microwave Oven - Built In Smoke Alarm,Greenbelt Ski Hill Nearby, Air Cond./Central Club House Elevator Exercise Centre Guest Suite In Suite Laundry Swirlpool/Hot Tub
R2721659,506 - 1526 FINLAY STREET,Active,Apartment,White Rock,not sold,not sold,"$949,800",-,1,1,1,"$1,317 in 2022",2022,828,,-,Garage; Underground,33,"1526 Finlay St #506, White Rock, BC V4B 4L9, Canada","49.02976, -122.78975",https://www.bccondosandhomes.com/listing/r2721659-506-1526-finlay-street,Sutton Premier Realty,"ENTERTAINER'S DREAM! OCEANSIDE LIVING! Check out this BRAND NEW EAST FACING home located CENTRALLY in WHITE ROCK! This ONE+DEN boasts a MASSIVE 343 SQFT ROOF DECK, perfect for any get-together or green thumb! 2-5-10 WARRANTY! Thoughtfully designed kitchen, Bosch appliances and a large central island! ""ALTUS"" comes with a fully-equipped fitness studio, EVERYDAY concierge and a huge clubhouse with an extensive walk-out patio. 1 parking stall, 1 storage locker.",ClthWsh/Dryr/Frdg/Stve/DW Microwave Wine Cooler,Central Location Private Setting Recreation Nearby Shopping Nearby, Air Cond./Central Club House Exercise Centre In Suite Laundry
R2723937,45953 WEEDEN DRIVE,Active,House,Sardis,not sold,not sold,"$1,039,000",-,4,3,1,"$3,677 in 2022",2005,"2,889",5124 SqFt.,-,,21,"45953 Weeden Dr, Chilliwack, BC V2R 5X2, Canada","49.09735, -121.95417",https://www.bccondosandhomes.com/listing/r2723937-45953-weeden-drive,RE/MAX All Points Realty,"
",ClthWsh/Dryr/Frdg/Stve/DW,-,-
R2723824,1609 AGASSIZ-ROSEDALE HIGHWAY NO 9 HIGHWAY,Active,Townhouse,Agassiz,not sold,not sold,"$599,900",-,3,3,1,"$2,118 in 2022",2010,"1,720",,-,Garage; Double,35,24 - 1609 Agassiz Rosedale Highway NO 9 Highway,,https://www.bccondosandhomes.com/listing/r2723824-24-1609-agassizrosedale-highway-no-9-highway,Century 21 Creekside Realty,"END UNIT @ popular Fraser Green in the heart of Agassiz! Walking distance to schools, shops, & parks, this 3 bdrm & den home is the perfect place to raise your family! Upgraded flooring on the main floor, open concept kitchen w/ SS appliances, pantry, & eating bar that opens up to an OVERSIZED living room w/ gas fireplace. Dining area w/ upper patio access off the main & a den too- perfect for an added play room or office space. The upper floor has 3 bdrms & laundry; master w/ walk-in closet & full ensuite w/ walk-in shower. The finished bsmt is completed as a recreation space but can double as a 4th bdrm! Walk out access to the FENCED YARD. 2 pets of all sizes, no rentals, all ages welcome! Double garage & extra long driveway for a truck! Forced air nat gas heating w/ A/C roughed in!",ClthWsh/Dryr/Frdg/Stve/DW Fireplace Insert Microwave,Recreation Nearby Shopping Nearby, In Suite Laundry
R2723004,3251 44TH AVENUE,Active,House,Vancouver,not sold,not sold,"$1,619,000",-,4,2,2,"$5,840 in 2022",1954,"1,701",3861 SqFt.,-,"DetachedGrge/Carport,Open,RV Parking Avail.",12,"3251 E 44th Ave, Vancouver, BC V5R 3B2, Canada","49.23048, -123.03586",https://www.bccondosandhomes.com/listing/r2723004-3251-e-44th-avenue,RE/MAX Select Realty,"One owner bungalow with basement in the Killarney sub-area. There are 2 bedrooms on the main floor with kitchen and bathroom remodeled 6 years ago. The living room and dining room have hardwood floors under the carpet. Downstairs has a small kitchen , living room, 3 pce bathroom, 2 bedrooms and ground-level entry. The backyard has a wood deck a one-car garage and 2 additional parking spaces on am asphalt pad. ",Clothes Dryer Clothes Washer Free Stand F/P or Wdstove Refrigerator Stove,Central Location Lane Access Private Yard,-
R2719629,302 - 27358 32 AVENUE,Active,Apartment,Langley,not sold,not sold,"$538,000",-,2,2,1,"$2,339 in 2021",1993,"1,122",,-,"Garage; Underground,Visitor Parking",21,"27358 32 Ave #302, Aldergrove, BC V4W 3M5, Canada","49.05925, -122.47674",https://www.bccondosandhomes.com/listing/r2719629-302-27358-32-avenue,RE/MAX Little Oak Realty (Abbotsford),"Desirable Willow Creek Estates! This renovated spacious 2 Bedroom/2 Bathroom home is one not to be missed! Bright, open and excellent sized! Featuring a large UPDATED kitchen with ample cupboard/counter space, pull out drawers & soft close cabinets with SS appliances. You have all the space to cook & entertain. You have a large sunny patio ready for a few chairs to relax and enjoy. The home boasts 2 lrg bedrooms, the mstr with a a lrg walk-in closet and ensuite. Conveniently located in an up & coming area, close to all of the shops & services that downtown Aldergrove has to offer! Walking distance to the local pub and eateries. Your grocery store is just steps away! Walking distance to the elementary school, quick access to Fraser Hwy & Hwy 1. 1 stall, 1 storage & 2 Pets allowed!",ClthWsh/Dryr/Frdg/Stve/DW Smoke Alarm,Central Location Recreation Nearby Shopping Nearby Treed, In Suite Laundry Storage
R2700995,2032 32 AVENUE,Active,Duplex,Vancouver,not sold,not sold,"$1,599,999",-,4,4,1,,2022,"1,463",,-,Other,7,"2032 E 32nd Ave, Vancouver, BC V5N 5M4, Canada","49.24155, -123.06801",https://www.bccondosandhomes.com/listing/r2700995-2032-e-32-avenue,Coldwell Banker Prestige Realty,Half duplex back unit. Construction completion Fall 2022,Clothes Washer/Dryer Compactor - Garbage Dishwasher Disposal - Waste Heat Recov. Vent. Refrigerator Security System Stove,Central Location Recreation Nearby Shopping Nearby Treed, In Suite Laundry
R2703926,1412 - 13615 FRASER HIGHWAY,Active,Apartment,Surrey,not sold,not sold,"$509,900",-,1,1,1,,2021,492,,-,Garage; Underground,35,"13615 Fraser Hwy #1412, Surrey, BC V3T 0P7, Canada","49.14993, -122.7628",https://www.bccondosandhomes.com/listing/r2703926-1412-13615-fraser-highway,RE/MAX Little Oak Realty (Abbotsford),"Welcome to HUB ONE! This spectacular development & home will not disappoint. On the 14th floor you will feel like you are living in the sky. This 1bedroom 1bathroom home features modern finishing’s throughout, an open floor plan and of course you can’t miss the patio and spectacular panoramic views. The resort style amenities in this building cannot be overlooked. Boasting a full size gym/yoga studio, clubhouse meeting areas, 40th floor roof top deck entertaining BBQ space, 2 quiet work spaces, kids play area, bike room & personal storage. Now let’s talk location..walking distance from SFU, KPU and soon UBC with the skytrain. Connected to save-on foods, coffee shops, pharmacy & walking distance to shopping and all of the amenities. You do not want to miss seeing this beautiful property!",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Recreation Nearby Shopping Nearby, Bike Room Club House Elevator Exercise Centre Guest Suite Playground Storage Wheelchair Access
R2716950,206 - 1675 10TH AVENUE,Active,Apartment,Vancouver,not sold,not sold,"$849,900",-,2,2,1,"$2,267 in 2022",1997,832,,-,Garage Underbuilding,27,"1675 W 10th Ave #206, Vancouver, BC V6J 2A2, Canada","49.26294, -123.14244",https://www.bccondosandhomes.com/listing/r2716950-206-1675-w-10th-avenue,Georgia Pacific Realty Corp.,"Enjoy living on a tranquil, tree lined street within steps of South Granville shops and restaurants and a few minutes to Granville Island and downtown. Well laid out, bright suite has two separated bedrooms and two full bathrooms, with a soaker tub in the main bathroom. Flex space with a window can be your home office, storage or art room. Breezy high ceilings in the living room open to a restful treed view. Unit has been well kept with newer floors and is very quiet. Pets allowed: one dog or two cats. Rentals (5) at max. Built by Polygon, Norfolk House offers you a private, peaceful oasis in the heart of the city.",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Shopping Nearby Treed, Bike Room Elevator In Suite Laundry
R2722545,3265 BERMON PLACE,Active,House,North Vancouver,not sold,not sold,"$2,398,000",-,4,3,1,"$7,731 in 2022",1984,"2,845",6160 SqFt.,-,Garage; Double,40,3265 Bermon Place,,https://www.bccondosandhomes.com/listing/r2722545-3265-bermon-place,RE/MAX Masters Realty,"This home is what you have been searching for but rarely available. Located on a very peaceful family friendly cul-de-sac, few minutes walk to parks, walking trails, school, playground, transit & shopping - it doesn't get more walk friendly than this. Flat level property on the right side of the street offering sunshine all day, private backyard ideal for family, friends, entertaining or simply relax & enjoy. Home has traditional layout with 4 bedrooms up plus games room over the garage, main floor den/office, huge kitchen with center island overlooks family room, wall of French doors opens up to huge covered deck & patio with hot tub. Completely updated in 2013 including kitchen, bathrooms, floors, heat pump with AC, there is also a Penfolds EcoRoof. Extremely Rare offering & won't last.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Hot Tub Spa/Swirlpool Microwave Oven - Built In Security System,Central Location Cul-de-Sac Private Yard Recreation Nearby Shopping Nearby Ski Hill Nearby,-
